date,volume
2019-04-29,874
2019-05-06,7819
2019-05-13,7871
2019-05-20,6226
2019-05-27,7832
2019-06-03,6643
2019-06-10,7048
2019-06-17,7701
2019-06-24,6890
2019-07-01,7441
2019-07-08,7428
2019-07-15,7182
2019-07-22,7291
2019-07-29,6470
