date,volume
2019-05-09,7841.595238
2019-05-09,7841.904762
2019-05-09,7842.214286
2019-05-09,7842.52381
2019-05-09,7842.833333
2019-05-09,7843.142857
2019-05-09,7843.452381
2019-05-09,7843.761905
2019-05-09,7844.071429
2019-05-09,7844.380952
2019-05-09,7844.690476
2019-05-09,7845
2019-05-09,7845.309524
2019-05-09,7845.619048
2019-05-09,7845.928571
2019-05-09,7846.238095
2019-05-09,7846.547619
2019-05-09,7846.857143
2019-05-09,7847.166667
2019-05-09,7847.47619
2019-05-09,7847.785714
2019-05-09,7848.095238
2019-05-09,7848.404762
2019-05-10,7848.714286
2019-05-10,7849.02381
2019-05-10,7849.333333
2019-05-10,7849.642857
2019-05-10,7849.952381
2019-05-10,7850.261905
2019-05-10,7850.571429
2019-05-10,7850.880952
2019-05-10,7851.190476
2019-05-10,7851.5
2019-05-10,7851.809524
2019-05-10,7852.119048
2019-05-10,7852.428571
2019-05-10,7852.738095
2019-05-10,7853.047619
2019-05-10,7853.357143
2019-05-10,7853.666667
2019-05-10,7853.97619
2019-05-10,7854.285714
2019-05-10,7854.595238
2019-05-10,7854.904762
2019-05-10,7855.214286
2019-05-10,7855.52381
2019-05-10,7855.833333
2019-05-11,7856.142857
2019-05-11,7856.452381
2019-05-11,7856.761905
2019-05-11,7857.071429
2019-05-11,7857.380952
2019-05-11,7857.690476
2019-05-11,7858
2019-05-11,7858.309524
2019-05-11,7858.619048
2019-05-11,7858.928571
2019-05-11,7859.238095
2019-05-11,7859.547619
2019-05-11,7859.857143
2019-05-11,7860.166667
2019-05-11,7860.47619
2019-05-11,7860.785714
2019-05-11,7861.095238
2019-05-11,7861.404762
2019-05-11,7861.714286
2019-05-11,7862.02381
2019-05-11,7862.333333
2019-05-11,7862.642857
2019-05-11,7862.952381
2019-05-11,7863.261905
2019-05-12,7863.571429
2019-05-12,7863.880952
2019-05-12,7864.190476
2019-05-12,7864.5
2019-05-12,7864.809524
2019-05-12,7865.119048
2019-05-12,7865.428571
2019-05-12,7865.738095
2019-05-12,7866.047619
2019-05-12,7866.357143
2019-05-12,7866.666667
2019-05-12,7866.97619
2019-05-12,7867.285714
2019-05-12,7867.595238
2019-05-12,7867.904762
2019-05-12,7868.214286
2019-05-12,7868.52381
2019-05-12,7868.833333
2019-05-12,7869.142857
2019-05-12,7869.452381
2019-05-12,7869.761905
2019-05-12,7870.071429
2019-05-12,7870.380952
2019-05-12,7870.690476
2019-05-13,7871
2019-05-13,7861.208333
2019-05-13,7851.416667
2019-05-13,7841.625
2019-05-13,7831.833333
2019-05-13,7822.041667
2019-05-13,7812.25
2019-05-13,7802.458333
2019-05-13,7792.666667
2019-05-13,7782.875
2019-05-13,7773.083333
2019-05-13,7763.291667
2019-05-13,7753.5
2019-05-13,7743.708333
2019-05-13,7733.916667
2019-05-13,7724.125
2019-05-13,7714.333333
2019-05-13,7704.541667
2019-05-13,7694.75
2019-05-13,7684.958333
2019-05-13,7675.166667
2019-05-13,7665.375
2019-05-13,7655.583333
2019-05-13,7645.791667
2019-05-14,7636
2019-05-14,7626.208333
2019-05-14,7616.416667
2019-05-14,7606.625
2019-05-14,7596.833333
2019-05-14,7587.041667
2019-05-14,7577.25
2019-05-14,7567.458333
2019-05-14,7557.666667
2019-05-14,7547.875
2019-05-14,7538.083333
2019-05-14,7528.291667
2019-05-14,7518.5
2019-05-14,7508.708333
2019-05-14,7498.916667
2019-05-14,7489.125
2019-05-14,7479.333333
2019-05-14,7469.541667
2019-05-14,7459.75
2019-05-14,7449.958333
2019-05-14,7440.166667
2019-05-14,7430.375
2019-05-14,7420.583333
2019-05-14,7410.791667
2019-05-15,7401
2019-05-15,7391.208333
2019-05-15,7381.416667
2019-05-15,7371.625
2019-05-15,7361.833333
2019-05-15,7352.041667
2019-05-15,7342.25
2019-05-15,7332.458333
2019-05-15,7322.666667
2019-05-15,7312.875
2019-05-15,7303.083333
2019-05-15,7293.291667
2019-05-15,7283.5
2019-05-15,7273.708333
2019-05-15,7263.916667
2019-05-15,7254.125
2019-05-15,7244.333333
2019-05-15,7234.541667
2019-05-15,7224.75
2019-05-15,7214.958333
2019-05-15,7205.166667
2019-05-15,7195.375
2019-05-15,7185.583333
2019-05-15,7175.791667
2019-05-16,7166
2019-05-16,7156.208333
2019-05-16,7146.416667
2019-05-16,7136.625
2019-05-16,7126.833333
2019-05-16,7117.041667
2019-05-16,7107.25
2019-05-16,7097.458333
2019-05-16,7087.666667
2019-05-16,7077.875
2019-05-16,7068.083333
2019-05-16,7058.291667
2019-05-16,7048.5
2019-05-16,7038.708333
2019-05-16,7028.916667
2019-05-16,7019.125
2019-05-16,7009.333333
2019-05-16,6999.541667
2019-05-16,6989.75
2019-05-16,6979.958333
2019-05-16,6970.166667
2019-05-16,6960.375
2019-05-16,6950.583333
2019-05-16,6940.791667
2019-05-17,6931
2019-05-17,6921.208333
2019-05-17,6911.416667
2019-05-17,6901.625
2019-05-17,6891.833333
2019-05-17,6882.041667
2019-05-17,6872.25
2019-05-17,6862.458333
2019-05-17,6852.666667
2019-05-17,6842.875
2019-05-17,6833.083333
2019-05-17,6823.291667
2019-05-17,6813.5
2019-05-17,6803.708333
2019-05-17,6793.916667
2019-05-17,6784.125
2019-05-17,6774.333333
2019-05-17,6764.541667
2019-05-17,6754.75
2019-05-17,6744.958333
2019-05-17,6735.166667
2019-05-17,6725.375
2019-05-17,6715.583333
2019-05-17,6705.791667
2019-05-18,6696
2019-05-18,6686.208333
2019-05-18,6676.416667
2019-05-18,6666.625
2019-05-18,6656.833333
2019-05-18,6647.041667
2019-05-18,6637.25
2019-05-18,6627.458333
2019-05-18,6617.666667
2019-05-18,6607.875
2019-05-18,6598.083333
2019-05-18,6588.291667
2019-05-18,6578.5
2019-05-18,6568.708333
2019-05-18,6558.916667
2019-05-18,6549.125
2019-05-18,6539.333333
2019-05-18,6529.541667
2019-05-18,6519.75
2019-05-18,6509.958333
2019-05-18,6500.166667
2019-05-18,6490.375
2019-05-18,6480.583333
2019-05-18,6470.791667
2019-05-19,6461
2019-05-19,6451.208333
2019-05-19,6441.416667
2019-05-19,6431.625
2019-05-19,6421.833333
2019-05-19,6412.041667
2019-05-19,6402.25
2019-05-19,6392.458333
2019-05-19,6382.666667
2019-05-19,6372.875
2019-05-19,6363.083333
2019-05-19,6353.291667
2019-05-19,6343.5
2019-05-19,6333.708333
2019-05-19,6323.916667
2019-05-19,6314.125
2019-05-19,6304.333333
2019-05-19,6294.541667
2019-05-19,6284.75
2019-05-19,6274.958333
2019-05-19,6265.166667
2019-05-19,6255.375
2019-05-19,6245.583333
2019-05-19,6235.791667
2019-05-20,6226
2019-05-20,6235.559524
2019-05-20,6245.119048
2019-05-20,6254.678571
2019-05-20,6264.238095
2019-05-20,6273.797619
2019-05-20,6283.357143
2019-05-20,6292.916667
2019-05-20,6302.47619
2019-05-20,6312.035714
2019-05-20,6321.595238
2019-05-20,6331.154762
2019-05-20,6340.714286
2019-05-20,6350.27381
2019-05-20,6359.833333
2019-05-20,6369.392857
2019-05-20,6378.952381
2019-05-20,6388.511905
2019-05-20,6398.071429
2019-05-20,6407.630952
2019-05-20,6417.190476
2019-05-20,6426.75
2019-05-20,6436.309524
2019-05-20,6445.869048
2019-05-21,6455.428571
2019-05-21,6464.988095
2019-05-21,6474.547619
2019-05-21,6484.107143
2019-05-21,6493.666667
2019-05-21,6503.22619
2019-05-21,6512.785714
2019-05-21,6522.345238
2019-05-21,6531.904762
2019-05-21,6541.464286
2019-05-21,6551.02381
2019-05-21,6560.583333
2019-05-21,6570.142857
2019-05-21,6579.702381
2019-05-21,6589.261905
2019-05-21,6598.821429
2019-05-21,6608.380952
2019-05-21,6617.940476
2019-05-21,6627.5
2019-05-21,6637.059524
2019-05-21,6646.619048
2019-05-21,6656.178571
2019-05-21,6665.738095
2019-05-21,6675.297619
2019-05-22,6684.857143
2019-05-22,6694.416667
2019-05-22,6703.97619
2019-05-22,6713.535714
2019-05-22,6723.095238
2019-05-22,6732.654762
2019-05-22,6742.214286
2019-05-22,6751.77381
2019-05-22,6761.333333
2019-05-22,6770.892857
2019-05-22,6780.452381
2019-05-22,6790.011905
2019-05-22,6799.571429
2019-05-22,6809.130952
2019-05-22,6818.690476
2019-05-22,6828.25
2019-05-22,6837.809524
2019-05-22,6847.369048
2019-05-22,6856.928571
2019-05-22,6866.488095
2019-05-22,6876.047619
2019-05-22,6885.607143
2019-05-22,6895.166667
2019-05-22,6904.72619
2019-05-23,6914.285714
2019-05-23,6923.845238
2019-05-23,6933.404762
2019-05-23,6942.964286
2019-05-23,6952.52381
2019-05-23,6962.083333
2019-05-23,6971.642857
2019-05-23,6981.202381
2019-05-23,6990.761905
2019-05-23,7000.321429
2019-05-23,7009.880952
2019-05-23,7019.440476
2019-05-23,7029
2019-05-23,7038.559524
2019-05-23,7048.119048
2019-05-23,7057.678571
2019-05-23,7067.238095
2019-05-23,7076.797619
2019-05-23,7086.357143
2019-05-23,7095.916667
2019-05-23,7105.47619
2019-05-23,7115.035714
2019-05-23,7124.595238
2019-05-23,7134.154762
2019-05-24,7143.714286
2019-05-24,7153.27381
2019-05-24,7162.833333
2019-05-24,7172.392857
2019-05-24,7181.952381
2019-05-24,7191.511905
2019-05-24,7201.071429
2019-05-24,7210.630952
2019-05-24,7220.190476
2019-05-24,7229.75
2019-05-24,7239.309524
2019-05-24,7248.869048
2019-05-24,7258.428571
2019-05-24,7267.988095
2019-05-24,7277.547619
2019-05-24,7287.107143
2019-05-24,7296.666667
2019-05-24,7306.22619
2019-05-24,7315.785714
2019-05-24,7325.345238
2019-05-24,7334.904762
2019-05-24,7344.464286
2019-05-24,7354.02381
2019-05-24,7363.583333
2019-05-25,7373.142857
2019-05-25,7382.702381
2019-05-25,7392.261905
2019-05-25,7401.821429
2019-05-25,7411.380952
2019-05-25,7420.940476
2019-05-25,7430.5
2019-05-25,7440.059524
2019-05-25,7449.619048
2019-05-25,7459.178571
2019-05-25,7468.738095
2019-05-25,7478.297619
2019-05-25,7487.857143
2019-05-25,7497.416667
2019-05-25,7506.97619
2019-05-25,7516.535714
2019-05-25,7526.095238
2019-05-25,7535.654762
2019-05-25,7545.214286
2019-05-25,7554.77381
2019-05-25,7564.333333
2019-05-25,7573.892857
2019-05-25,7583.452381
2019-05-25,7593.011905
2019-05-26,7602.571429
2019-05-26,7612.130952
2019-05-26,7621.690476
2019-05-26,7631.25
2019-05-26,7640.809524
2019-05-26,7650.369048
2019-05-26,7659.928571
2019-05-26,7669.488095
2019-05-26,7679.047619
2019-05-26,7688.607143
2019-05-26,7698.166667
2019-05-26,7707.72619
2019-05-26,7717.285714
2019-05-26,7726.845238
2019-05-26,7736.404762
2019-05-26,7745.964286
2019-05-26,7755.52381
2019-05-26,7765.083333
2019-05-26,7774.642857
2019-05-26,7784.202381
2019-05-26,7793.761905
2019-05-26,7803.321429
2019-05-26,7812.880952
2019-05-26,7822.440476
2019-05-27,7832
2019-05-27,7824.922619
2019-05-27,7817.845238
2019-05-27,7810.767857
2019-05-27,7803.690476
2019-05-27,7796.613095
2019-05-27,7789.535714
2019-05-27,7782.458333
2019-05-27,7775.380952
2019-05-27,7768.303571
2019-05-27,7761.22619
2019-05-27,7754.14881
2019-05-27,7747.071429
2019-05-27,7739.994048
2019-05-27,7732.916667
2019-05-27,7725.839286
2019-05-27,7718.761905
2019-05-27,7711.684524
